decode_step,l2_retained_fraction,policy
79,0.9971032473067565,sink_recent__budget128__sink8
80,0.9970880818176335,sink_recent__budget128__sink8
81,0.9971210901947145,sink_recent__budget128__sink8
82,0.9971047113781315,sink_recent__budget128__sink8
83,0.9971058392665196,sink_recent__budget128__sink8
84,0.9971172001734723,sink_recent__budget128__sink8
85,0.9970971683352678,sink_recent__budget128__sink8
86,0.9974105827983468,sink_recent__budget128__sink8
87,0.9974242841523603,sink_recent__budget128__sink8
88,0.9974179254836422,sink_recent__budget128__sink8
89,0.9974405871529765,sink_recent__budget128__sink8
90,0.9974344497801882,sink_recent__budget128__sink8
91,0.9974166760419269,sink_recent__budget128__sink8
92,0.9974236997347928,sink_recent__budget128__sink8
93,0.9974436520240397,sink_recent__budget128__sink8
94,0.9974158516270851,sink_recent__budget128__sink8
95,0.9974287266981245,sink_recent__budget128__sink8
96,0.9974279636295144,sink_recent__budget128__sink8
97,0.9974288414877927,sink_recent__budget128__sink8
0,1.0,sliding_window__budget128
1,1.0,sliding_window__budget128
2,1.0,sliding_window__budget128
3,1.0,sliding_window__budget128
4,1.0,sliding_window__budget128
5,1.0,sliding_window__budget128
6,1.0,sliding_window__budget128
7,1.0,sliding_window__budget128
8,1.0,sliding_window__budget128
9,1.0,sliding_window__budget128
10,1.0,sliding_window__budget128
11,1.0,sliding_window__budget128
12,1.0,sliding_window__budget128
13,1.0,sliding_window__budget128
14,1.0,sliding_window__budget128
15,1.0,sliding_window__budget128
16,1.0,sliding_window__budget128
17,1.0,sliding_window__budget128
18,1.0,sliding_window__budget128
19,1.0,sliding_window__budget128
20,1.0,sliding_window__budget128
21,1.0,sliding_window__budget128
22,1.0,sliding_window__budget128
23,1.0,sliding_window__budget128
24,1.0,sliding_window__budget128
25,1.0,sliding_window__budget128
26,1.0,sliding_window__budget128
27,1.0,sliding_window__budget128
28,1.0,sliding_window__budget128
29,1.0,sliding_window__budget128
30,1.0,sliding_window__budget128
31,1.0,sliding_window__budget128
32,1.0,sliding_window__budget128
33,1.0,sliding_window__budget128
34,1.0,sliding_window__budget128
35,1.0,sliding_window__budget128
36,1.0,sliding_window__budget128
37,1.0,sliding_window__budget128
38,1.0,sliding_window__budget128
39,1.0,sliding_window__budget128
40,1.0,sliding_window__budget128
41,1.0,sliding_window__budget128
42,1.0,sliding_window__budget128
43,1.0,sliding_window__budget128
44,1.0,sliding_window__budget128
45,1.0,sliding_window__budget128
46,0.9992369506359106,sliding_window__budget128
47,0.9992296848162567,sliding_window__budget128
48,0.9984710100693753,sliding_window__budget128
49,0.9984545731406985,sliding_window__budget128
50,0.998463138417954,sliding_window__budget128
51,0.9984573028654108,sliding_window__budget128
52,0.9984514953326087,sliding_window__budget128
53,0.9984581365403267,sliding_window__budget128
54,0.9984454791509549,sliding_window__budget128
55,0.9984599622593187,sliding_window__budget128
56,0.9984455058281023,sliding_window__budget128
57,0.9984692890267745,sliding_window__budget128
58,0.9984459934296808,sliding_window__budget128
59,0.9984589119140068,sliding_window__budget128
60,0.9984600942220523,sliding_window__budget128
61,0.9984439772893576,sliding_window__budget128
62,0.9984658721396296,sliding_window__budget128
63,0.9984479332568224,sliding_window__budget128
64,0.9984535275950697,sliding_window__budget128
65,0.9984509783291478,sliding_window__budget128
66,0.9984493211098483,sliding_window__budget128
67,0.9984582449588848,sliding_window__budget128
68,0.9984475264395651,sliding_window__budget128
69,0.997711809248149,sliding_window__budget128
70,0.9976865601097241,sliding_window__budget128
71,0.9976947993391363,sliding_window__budget128
72,0.997682778912635,sliding_window__budget128
73,0.9976798844678418,sliding_window__budget128
74,0.9976938074527772,sliding_window__budget128
75,0.9976765028837129,sliding_window__budget128
76,0.9976893504229203,sliding_window__budget128
77,0.9976783956134906,sliding_window__budget128
78,0.9976945026874067,sliding_window__budget128
79,0.9970855034660081,sliding_window__budget128
80,0.9971102123032087,sliding_window__budget128
81,0.9970922307689678,sliding_window__budget128
82,0.9970875597380475,sliding_window__budget128
83,0.9971188666842574,sliding_window__budget128
84,0.997089934695746,sliding_window__budget128
85,0.9971072921409843,sliding_window__budget128
86,0.9970985919915262,sliding_window__budget128
87,0.9971067235552427,sliding_window__budget128
88,0.9970915180308865,sliding_window__budget128
89,0.9971245629384158,sliding_window__budget128
90,0.9971081573992031,sliding_window__budget128
91,0.9971094442404657,sliding_window__budget128
92,0.9971206978992226,sliding_window__budget128
93,0.9971011650157863,sliding_window__budget128
94,0.9971031986375667,sliding_window__budget128
95,0.9970982781426522,sliding_window__budget128
96,0.9970941646848247,sliding_window__budget128
97,0.9971235745370813,sliding_window__budget128
