decode_step,l2_retained_fraction,policy
3,1.0,random_matched__budget128__seed991
4,1.0,random_matched__budget128__seed991
5,1.0,random_matched__budget128__seed991
6,1.0,random_matched__budget128__seed991
7,1.0,random_matched__budget128__seed991
8,1.0,random_matched__budget128__seed991
9,1.0,random_matched__budget128__seed991
10,1.0,random_matched__budget128__seed991
11,1.0,random_matched__budget128__seed991
12,1.0,random_matched__budget128__seed991
13,1.0,random_matched__budget128__seed991
14,1.0,random_matched__budget128__seed991
15,1.0,random_matched__budget128__seed991
16,1.0,random_matched__budget128__seed991
17,1.0,random_matched__budget128__seed991
18,1.0,random_matched__budget128__seed991
19,1.0,random_matched__budget128__seed991
20,1.0,random_matched__budget128__seed991
21,1.0,random_matched__budget128__seed991
22,1.0,random_matched__budget128__seed991
23,1.0,random_matched__budget128__seed991
24,1.0,random_matched__budget128__seed991
25,1.0,random_matched__budget128__seed991
26,1.0,random_matched__budget128__seed991
27,1.0,random_matched__budget128__seed991
28,1.0,random_matched__budget128__seed991
29,1.0,random_matched__budget128__seed991
30,1.0,random_matched__budget128__seed991
31,1.0,random_matched__budget128__seed991
32,1.0,random_matched__budget128__seed991
33,1.0,random_matched__budget128__seed991
34,1.0,random_matched__budget128__seed991
35,1.0,random_matched__budget128__seed991
36,1.0,random_matched__budget128__seed991
37,1.0,random_matched__budget128__seed991
38,1.0,random_matched__budget128__seed991
39,1.0,random_matched__budget128__seed991
40,1.0,random_matched__budget128__seed991
41,1.0,random_matched__budget128__seed991
42,1.0,random_matched__budget128__seed991
43,0.9961045660479698,random_matched__budget128__seed991
44,0.9961223116023424,random_matched__budget128__seed991
45,0.9961102566017855,random_matched__budget128__seed991
46,0.9961462003376168,random_matched__budget128__seed991
47,0.9961292920677143,random_matched__budget128__seed991
48,0.9961074689089855,random_matched__budget128__seed991
49,0.9961614535650721,random_matched__budget128__seed991
50,0.996135643055671,random_matched__budget128__seed991
51,0.9960812154930748,random_matched__budget128__seed991
52,0.9961427863615337,random_matched__budget128__seed991
53,0.9961097203014795,random_matched__budget128__seed991
54,0.9961068534675238,random_matched__budget128__seed991
55,0.996126989410322,random_matched__budget128__seed991
56,0.9961278900548358,random_matched__budget128__seed991
57,0.9960819746160103,random_matched__budget128__seed991
58,0.9961180184593373,random_matched__budget128__seed991
59,0.9961382071725867,random_matched__budget128__seed991
60,0.996120793551393,random_matched__budget128__seed991
61,0.9961492488841068,random_matched__budget128__seed991
62,0.9960617402970535,random_matched__budget128__seed991
0,0.9634018832698191,sink_recent__budget128__sink8
1,0.99954258457309,sink_recent__budget128__sink8
2,1.0,sink_recent__budget128__sink8
3,1.0,sink_recent__budget128__sink8
4,1.0,sink_recent__budget128__sink8
5,1.0,sink_recent__budget128__sink8
6,1.0,sink_recent__budget128__sink8
7,1.0,sink_recent__budget128__sink8
8,1.0,sink_recent__budget128__sink8
9,1.0,sink_recent__budget128__sink8
10,1.0,sink_recent__budget128__sink8
11,1.0,sink_recent__budget128__sink8
12,1.0,sink_recent__budget128__sink8
13,1.0,sink_recent__budget128__sink8
14,1.0,sink_recent__budget128__sink8
15,1.0,sink_recent__budget128__sink8
16,1.0,sink_recent__budget128__sink8
17,1.0,sink_recent__budget128__sink8
18,1.0,sink_recent__budget128__sink8
19,1.0,sink_recent__budget128__sink8
20,1.0,sink_recent__budget128__sink8
21,1.0,sink_recent__budget128__sink8
22,1.0,sink_recent__budget128__sink8
23,1.0,sink_recent__budget128__sink8
24,1.0,sink_recent__budget128__sink8
25,1.0,sink_recent__budget128__sink8
26,1.0,sink_recent__budget128__sink8
27,1.0,sink_recent__budget128__sink8
28,1.0,sink_recent__budget128__sink8
29,1.0,sink_recent__budget128__sink8
30,1.0,sink_recent__budget128__sink8
31,1.0,sink_recent__budget128__sink8
32,1.0,sink_recent__budget128__sink8
33,1.0,sink_recent__budget128__sink8
34,1.0,sink_recent__budget128__sink8
35,1.0,sink_recent__budget128__sink8
36,1.0,sink_recent__budget128__sink8
37,1.0,sink_recent__budget128__sink8
38,1.0,sink_recent__budget128__sink8
39,1.0,sink_recent__budget128__sink8
40,1.0,sink_recent__budget128__sink8
41,1.0,sink_recent__budget128__sink8
42,1.0,sink_recent__budget128__sink8
43,0.9961173521816397,sink_recent__budget128__sink8
44,0.9961644523486346,sink_recent__budget128__sink8
45,0.996114877835439,sink_recent__budget128__sink8
46,0.996160852281971,sink_recent__budget128__sink8
47,0.9961143204557817,sink_recent__budget128__sink8
48,0.9961075428842028,sink_recent__budget128__sink8
49,0.9961618223370591,sink_recent__budget128__sink8
50,0.9961093205930148,sink_recent__budget128__sink8
51,0.9961363584370853,sink_recent__budget128__sink8
52,0.9961298900059837,sink_recent__budget128__sink8
53,0.9961023077860399,sink_recent__budget128__sink8
54,0.996096507526984,sink_recent__budget128__sink8
55,0.9961081541116547,sink_recent__budget128__sink8
56,0.9961443336365154,sink_recent__budget128__sink8
57,0.9960852547836461,sink_recent__budget128__sink8
58,0.9961462018055615,sink_recent__budget128__sink8
59,0.9961371195826483,sink_recent__budget128__sink8
60,0.9960984469143873,sink_recent__budget128__sink8
61,0.9961067128048997,sink_recent__budget128__sink8
62,0.9961179518820712,sink_recent__budget128__sink8
0,0.9634206420708863,sliding_window__budget128
1,0.9995432347513195,sliding_window__budget128
2,1.0,sliding_window__budget128
3,1.0,sliding_window__budget128
4,1.0,sliding_window__budget128
5,1.0,sliding_window__budget128
6,1.0,sliding_window__budget128
7,1.0,sliding_window__budget128
8,1.0,sliding_window__budget128
9,1.0,sliding_window__budget128
10,1.0,sliding_window__budget128
11,1.0,sliding_window__budget128
12,1.0,sliding_window__budget128
13,1.0,sliding_window__budget128
14,1.0,sliding_window__budget128
15,1.0,sliding_window__budget128
16,1.0,sliding_window__budget128
17,1.0,sliding_window__budget128
18,1.0,sliding_window__budget128
19,1.0,sliding_window__budget128
20,1.0,sliding_window__budget128
21,1.0,sliding_window__budget128
22,1.0,sliding_window__budget128
23,1.0,sliding_window__budget128
24,1.0,sliding_window__budget128
25,1.0,sliding_window__budget128
26,1.0,sliding_window__budget128
27,1.0,sliding_window__budget128
28,1.0,sliding_window__budget128
29,1.0,sliding_window__budget128
30,1.0,sliding_window__budget128
31,1.0,sliding_window__budget128
32,1.0,sliding_window__budget128
33,1.0,sliding_window__budget128
34,1.0,sliding_window__budget128
35,1.0,sliding_window__budget128
36,1.0,sliding_window__budget128
37,1.0,sliding_window__budget128
38,1.0,sliding_window__budget128
39,1.0,sliding_window__budget128
40,1.0,sliding_window__budget128
41,1.0,sliding_window__budget128
42,1.0,sliding_window__budget128
43,0.9961142865004674,sliding_window__budget128
44,0.9961692272194445,sliding_window__budget128
45,0.996168267838594,sliding_window__budget128
46,0.9961431916630918,sliding_window__budget128
47,0.9961497298538687,sliding_window__budget128
48,0.9961619290240559,sliding_window__budget128
49,0.9961182004596266,sliding_window__budget128
50,0.9961195083205662,sliding_window__budget128
51,0.9961204198362735,sliding_window__budget128
52,0.9961669861218617,sliding_window__budget128
53,0.9961176691904371,sliding_window__budget128
54,0.9961638375943617,sliding_window__budget128
55,0.9961174872627471,sliding_window__budget128
56,0.9961103365232271,sliding_window__budget128
0,0.9633617274214554,user_pinned__budget128__sink8
1,0.9995428011983228,user_pinned__budget128__sink8
2,1.0,user_pinned__budget128__sink8
3,1.0,user_pinned__budget128__sink8
4,1.0,user_pinned__budget128__sink8
5,1.0,user_pinned__budget128__sink8
6,1.0,user_pinned__budget128__sink8
7,1.0,user_pinned__budget128__sink8
8,1.0,user_pinned__budget128__sink8
9,1.0,user_pinned__budget128__sink8
10,1.0,user_pinned__budget128__sink8
11,1.0,user_pinned__budget128__sink8
12,1.0,user_pinned__budget128__sink8
13,1.0,user_pinned__budget128__sink8
14,1.0,user_pinned__budget128__sink8
15,1.0,user_pinned__budget128__sink8
16,1.0,user_pinned__budget128__sink8
17,1.0,user_pinned__budget128__sink8
18,1.0,user_pinned__budget128__sink8
19,1.0,user_pinned__budget128__sink8
20,1.0,user_pinned__budget128__sink8
21,1.0,user_pinned__budget128__sink8
22,1.0,user_pinned__budget128__sink8
23,1.0,user_pinned__budget128__sink8
24,1.0,user_pinned__budget128__sink8
25,1.0,user_pinned__budget128__sink8
26,1.0,user_pinned__budget128__sink8
27,1.0,user_pinned__budget128__sink8
28,1.0,user_pinned__budget128__sink8
29,1.0,user_pinned__budget128__sink8
30,1.0,user_pinned__budget128__sink8
31,1.0,user_pinned__budget128__sink8
32,1.0,user_pinned__budget128__sink8
33,1.0,user_pinned__budget128__sink8
34,1.0,user_pinned__budget128__sink8
35,1.0,user_pinned__budget128__sink8
36,1.0,user_pinned__budget128__sink8
37,1.0,user_pinned__budget128__sink8
38,1.0,user_pinned__budget128__sink8
39,1.0,user_pinned__budget128__sink8
40,1.0,user_pinned__budget128__sink8
41,1.0,user_pinned__budget128__sink8
42,1.0,user_pinned__budget128__sink8
43,0.9961173521816397,user_pinned__budget128__sink8
44,0.9961644523486346,user_pinned__budget128__sink8
45,0.996114877835439,user_pinned__budget128__sink8
46,0.996160852281971,user_pinned__budget128__sink8
47,0.9961143204557817,user_pinned__budget128__sink8
48,0.9961075428842028,user_pinned__budget128__sink8
49,0.9961618223370591,user_pinned__budget128__sink8
50,0.9961093205930148,user_pinned__budget128__sink8
51,0.9961363584370853,user_pinned__budget128__sink8
52,0.9961298900059837,user_pinned__budget128__sink8
53,0.9961023077860399,user_pinned__budget128__sink8
54,0.996096507526984,user_pinned__budget128__sink8
55,0.9961081541116547,user_pinned__budget128__sink8
56,0.9961443336365154,user_pinned__budget128__sink8
57,0.9960852547836461,user_pinned__budget128__sink8
58,0.9961462018055615,user_pinned__budget128__sink8
59,0.9961371195826483,user_pinned__budget128__sink8
60,0.9960984469143873,user_pinned__budget128__sink8
61,0.9961067128048997,user_pinned__budget128__sink8
62,0.9961179518820712,user_pinned__budget128__sink8
