decode_step,l2_retained_fraction,policy
56,1.0001407030619858,kv_int4_sim
57,1.0001396326941534,kv_int4_sim
58,1.0001393692452265,kv_int4_sim
59,1.0001380039160601,kv_int4_sim
60,1.0001357127699717,kv_int4_sim
61,1.0001359829901686,kv_int4_sim
62,1.0001333442689297,kv_int4_sim
63,1.0001330371683408,kv_int4_sim
64,1.000131287246996,kv_int4_sim
65,1.0001290322580583,kv_int4_sim
66,1.0001324196232424,kv_int4_sim
67,1.0001280708362423,kv_int4_sim
68,1.0001299578089908,kv_int4_sim
69,1.0001272317417726,kv_int4_sim
70,1.0001254311592385,kv_int4_sim
71,1.0001246746876402,kv_int4_sim
72,1.0001237576010673,kv_int4_sim
73,1.0001223199764528,kv_int4_sim
74,1.0001246572291422,kv_int4_sim
75,1.0001223113722943,kv_int4_sim
76,1.0001194067430048,kv_int4_sim
77,1.0001250620384992,kv_int4_sim
78,1.0001182090939174,kv_int4_sim
79,1.0001171939208633,kv_int4_sim
80,1.0001157045057878,kv_int4_sim
81,1.0001144592464377,kv_int4_sim
82,1.0001140607035026,kv_int4_sim
83,1.000114355559825,kv_int4_sim
84,1.000112465914771,kv_int4_sim
85,1.0001123581318863,kv_int4_sim
86,1.00011093680179,kv_int4_sim
87,1.0001104008359185,kv_int4_sim
88,1.0001104510983403,kv_int4_sim
89,1.0001088800107218,kv_int4_sim
90,1.0001089263920573,kv_int4_sim
91,1.000108399417679,kv_int4_sim
92,1.000107717802969,kv_int4_sim
93,1.0001071149102236,kv_int4_sim
94,1.0001058208351095,kv_int4_sim
95,1.0001045579235497,kv_int4_sim
96,1.0001035986354554,kv_int4_sim
97,1.0001036762433126,kv_int4_sim
98,1.0001022283513468,kv_int4_sim
99,1.0001017183318808,kv_int4_sim
100,1.0001033268907153,kv_int4_sim
101,1.0000994940057542,kv_int4_sim
102,1.000100758816413,kv_int4_sim
103,1.0000988051354947,kv_int4_sim
104,1.0000974268948992,kv_int4_sim
105,1.0000971762986144,kv_int4_sim
106,1.0000963615287533,kv_int4_sim
107,1.0000962627037486,kv_int4_sim
108,1.0000950210258752,kv_int4_sim
109,1.0000940475511653,kv_int4_sim
110,1.0000933987323735,kv_int4_sim
111,1.0000933190585657,kv_int4_sim
112,1.000093070378772,kv_int4_sim
113,1.0000924595477545,kv_int4_sim
114,1.0000921022845037,kv_int4_sim
115,1.0000912522520018,kv_int4_sim
116,1.0000905175803911,kv_int4_sim
117,1.0000910641047491,kv_int4_sim
118,1.0000893094631012,kv_int4_sim
119,1.0000893235796695,kv_int4_sim
120,1.000088837298299,kv_int4_sim
121,1.0000877338533365,kv_int4_sim
122,1.0000877605138356,kv_int4_sim
123,1.0000867533769335,kv_int4_sim
124,1.0000869394216545,kv_int4_sim
125,1.000085367045763,kv_int4_sim
126,1.0000850171548543,kv_int4_sim
127,1.000084461098649,kv_int4_sim
128,1.0000839081279893,kv_int4_sim
129,1.0000837565905814,kv_int4_sim
0,1.0125558163742654,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
1,1.0028904325115036,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
2,1.0028331411339235,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
3,1.002781485409987,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
4,1.0027494136044957,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
5,1.0026893759714601,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
6,1.0026647202379724,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
7,1.0026530946703658,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
8,1.0026135897158075,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
9,1.002594046990279,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
10,1.0025504316280325,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
11,1.0025153689486588,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
12,1.0024875624677856,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
13,1.0024460089157834,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
14,1.0024136766865075,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
15,1.0023793399484417,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
16,1.0023440898784388,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
17,1.0023094118814813,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
18,1.0022842386372164,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
19,1.00224615805083,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
20,1.0022120722265677,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
21,1.0021842984384506,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
22,1.0021544405984861,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
23,1.0021218669235776,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
24,1.0021006410264,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
25,1.0020667761683786,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
26,1.0020390895901556,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
27,1.0020128951678422,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
28,1.0019791961448175,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
29,1.0019510182660059,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
30,1.0019238524126044,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
31,1.0018978934950906,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
32,1.001871649255186,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
33,1.001847787041364,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
34,1.0018133803524665,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
35,1.0017867180837674,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
36,1.001770355425663,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
37,1.0017432327823375,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
38,1.0017185622939384,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
39,1.001699425776016,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
40,1.0016785775159505,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
41,1.001657809068267,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
42,1.0016333636196455,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
43,1.0016182630504702,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
44,1.0015970300320884,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
45,1.0015763405758693,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
46,1.0015710170701617,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
47,1.001545939213598,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
48,1.0015325663928345,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
49,1.0015155466497279,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
50,1.0014987241188855,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
51,1.0014850248324951,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
52,1.0014692284153515,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
53,1.0014550498432804,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
54,1.001440114102854,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
55,1.0014262968375327,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
56,1.0014117943405525,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
57,1.0013979006760767,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
58,1.001385061851535,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
59,1.001372470902045,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
60,1.001358073043117,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
61,1.0013456854388716,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
62,1.0013381321897785,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
63,1.0013222732201634,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
64,1.001310471208436,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
65,1.0012981268738088,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
66,1.0012886700109587,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
67,1.001275401608551,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
68,1.0012658016619924,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
69,1.0012575411751352,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
70,1.001246857352596,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
71,1.0012360588231293,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
72,1.0012265290029168,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
73,1.0012147214534668,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
74,1.0012063468308108,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
75,1.0011964865500722,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
76,1.0011939623387442,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
77,1.0011794124208524,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
78,1.0011704180076246,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
79,1.001162252108472,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
80,1.0011534626176408,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
81,1.0011449911121892,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
82,1.0011387590083363,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
83,1.0011302877708121,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
84,1.0011323898262798,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
85,1.0011148034433528,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
86,1.001106163203099,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
87,1.001097688306417,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
88,1.0010917036414533,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
89,1.0010840912131245,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
90,1.0010783336200912,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
91,1.0010733304191675,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
92,1.0010643044315188,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
93,1.001059439841936,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
94,1.001050760575045,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
95,1.0010435138141014,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
96,1.001036635262812,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
97,1.0010293538803716,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
98,1.0010252392356431,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
99,1.0010185759761556,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
100,1.0010113661498534,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
101,1.0010047853257535,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
102,1.0010000116403885,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
103,1.0009930353424796,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
104,1.0009871531775234,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
105,1.0009819451263156,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
106,1.0009767908225364,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
107,1.000970840637347,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
108,1.0009661974360962,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
109,1.0009590245070137,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
110,1.000954485533282,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
111,1.0009489644238216,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
112,1.000944843933349,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
113,1.0009383029793635,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
114,1.0009391781535,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
115,1.0009280265094511,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
116,1.0009235670681182,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
117,1.0009184088000276,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
118,1.0009149595891038,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
119,1.0009077551640355,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
120,1.0009037076374745,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
121,1.000898168284715,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
122,1.0008952313892638,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
123,1.0008893988475083,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
124,1.0008840932158487,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
125,1.0008795063009825,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
126,1.0008756281178715,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
127,1.0008722031330806,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
128,1.000867487677244,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
129,1.0008631907937893,kv_int4_sim__patchkey-value__rolesystem__max16__selfirst
0,1.0125558163742654,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
1,1.0027589354736965,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
2,1.0027073772391641,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
3,1.002669918613484,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
4,1.002630888427981,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
5,1.0025811105412523,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
6,1.0025304478516583,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
7,1.0025355081245109,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
8,1.002489752142293,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
9,1.002469732459658,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
10,1.0024254419706566,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
11,1.0023984054029365,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
12,1.002371778278916,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
13,1.0023367486811765,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
14,1.0023002484592487,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
15,1.0022734925046537,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
16,1.002239075961516,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
17,1.0022149716149769,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
18,1.002178489326284,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
19,1.0021473484779353,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
20,1.0021272383059998,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
21,1.0020977519626593,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
22,1.002062104950243,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
23,1.0020420262095115,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
24,1.002007034716009,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
25,1.0019839300702427,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
26,1.0019614882659498,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
27,1.0019344923766886,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
28,1.001908918702107,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
29,1.0018845447819986,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
30,1.0018576436468922,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
31,1.0018354321573117,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
32,1.001813742844707,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
33,1.0017930303800469,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
34,1.0017604092070305,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
35,1.0017333139444422,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
36,1.0017148136152823,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
37,1.00169364063981,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
38,1.0016709498479643,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
39,1.0016547309534773,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
40,1.0016262254054433,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
41,1.0016060642467643,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
42,1.0015859972249241,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
43,1.0015623210842275,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
44,1.0015499562505845,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
45,1.0015254974998082,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
46,1.0015066879198373,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
47,1.0014876040127765,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
48,1.0014655564697856,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
49,1.0014558876098316,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
50,1.001435542992919,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
51,1.0014161561124835,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
52,1.0014000223337711,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
53,1.0013876854566188,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
54,1.001369320966545,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
55,1.0013533603417182,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
56,1.0013409794066002,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
57,1.0013285304337387,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
58,1.0013210762145917,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
59,1.0013012368935177,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
60,1.0012933896661946,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
61,1.0012781785128442,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
62,1.0012649890794127,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
63,1.0012521493982511,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
64,1.0012428718124209,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
65,1.001234222368714,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
66,1.0012258808418293,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
67,1.0012080836632955,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
68,1.0011966998112936,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
69,1.0011859327543804,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
70,1.0011777353061693,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
71,1.0011816648332112,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
72,1.0011591016959482,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
73,1.001151482603531,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
74,1.0011453887826314,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
75,1.0011387003107872,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
76,1.0011293360649796,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
77,1.0011221453152974,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
78,1.0011127782893965,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
79,1.00110719095286,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
80,1.0011014464227463,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
81,1.001090559840333,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
82,1.0010863422477179,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
83,1.0010760782481962,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
84,1.0010706684657908,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
85,1.0010609343881431,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
86,1.0010538437201844,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
87,1.0010465887599327,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
88,1.0010411090659197,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
89,1.0010313994396012,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
90,1.0010258459366517,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
91,1.0010184389046406,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
92,1.0010131042119668,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
93,1.0010047108253943,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
94,1.0009988736179842,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
95,1.0009907017908395,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
96,1.0009866684809847,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
97,1.000986191867717,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
98,1.0009764515690953,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
99,1.0009699298703452,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
100,1.0009644793402315,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
101,1.000957685814276,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
102,1.0009585306081255,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
103,1.0009466482192826,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
104,1.000946707094265,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
105,1.0009356296531986,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
106,1.0009301304294573,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
107,1.0009265029815997,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
108,1.0009210067280008,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
109,1.0009170229738733,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
110,1.000910862709809,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
111,1.0009073080979531,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
112,1.0009017013757433,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
113,1.0008956796361281,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
114,1.000893286688363,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
115,1.0008857821565589,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
116,1.0008819205104114,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
117,1.0008763324517655,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
118,1.0008726097095528,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
119,1.0008678656749315,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
120,1.0008663370726252,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
121,1.000861255991058,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
122,1.000854062829958,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
123,1.00085231650312,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
124,1.0008466683988988,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
125,1.000844803736653,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
126,1.0008387605604512,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
127,1.000833581785274,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
128,1.0008296047251555,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
129,1.0008256036150913,kv_int4_sim__patchkey-value__roleuser__matchsystem__max16__selfirst
0,1.0125558163742654,kv_int4_sim__patchkey__rolesystem__max16__selfirst
1,1.0026786938134498,kv_int4_sim__patchkey__rolesystem__max16__selfirst
2,1.0026266834989692,kv_int4_sim__patchkey__rolesystem__max16__selfirst
