decode_step,l2_retained_fraction,policy
68,0.9970444826891894,policy_pinned__budget128__sink8
69,0.9969911031827924,policy_pinned__budget128__sink8
70,0.9970364426556403,policy_pinned__budget128__sink8
71,0.9970662841824812,policy_pinned__budget128__sink8
72,0.9969962462055562,policy_pinned__budget128__sink8
73,0.996958629151716,policy_pinned__budget128__sink8
74,0.9970656126742578,policy_pinned__budget128__sink8
75,0.9970438398923976,policy_pinned__budget128__sink8
76,0.9969894423923237,policy_pinned__budget128__sink8
77,0.9970482691551279,policy_pinned__budget128__sink8
78,0.9970669704103798,policy_pinned__budget128__sink8
79,0.9971522980920199,policy_pinned__budget128__sink8
80,0.997203412782959,policy_pinned__budget128__sink8
81,0.9972328441103251,policy_pinned__budget128__sink8
82,0.9971150156197447,policy_pinned__budget128__sink8
83,0.9971199426431246,policy_pinned__budget128__sink8
84,0.9971987212410941,policy_pinned__budget128__sink8
85,0.9972044367449462,policy_pinned__budget128__sink8
86,0.9972677448208828,policy_pinned__budget128__sink8
87,0.9972133486858303,policy_pinned__budget128__sink8
88,0.9971606219518334,policy_pinned__budget128__sink8
89,0.99712594855764,policy_pinned__budget128__sink8
90,0.9971078703999673,policy_pinned__budget128__sink8
91,0.9971141277008315,policy_pinned__budget128__sink8
92,0.9970873274087004,policy_pinned__budget128__sink8
93,0.9971431751387275,policy_pinned__budget128__sink8
94,0.9970966488876932,policy_pinned__budget128__sink8
95,0.9971304758681601,policy_pinned__budget128__sink8
96,0.9971130678215359,policy_pinned__budget128__sink8
97,0.9971016786471323,policy_pinned__budget128__sink8
0,0.8745207874076176,random_matched__budget128__seed991
1,0.9982792691242959,random_matched__budget128__seed991
2,0.9983554881928999,random_matched__budget128__seed991
3,0.9976070292146301,random_matched__budget128__seed991
4,0.9975193789393999,random_matched__budget128__seed991
5,0.9977120350789733,random_matched__budget128__seed991
6,0.9974806700289193,random_matched__budget128__seed991
7,0.9972218194424332,random_matched__budget128__seed991
8,0.9970930644648585,random_matched__budget128__seed991
9,0.9971098918795352,random_matched__budget128__seed991
10,0.9970629670253114,random_matched__budget128__seed991
11,0.9970537757304215,random_matched__budget128__seed991
12,0.9971158233515748,random_matched__budget128__seed991
13,0.9970493344942791,random_matched__budget128__seed991
14,0.9970199424636489,random_matched__budget128__seed991
15,0.9970364807484572,random_matched__budget128__seed991
16,0.9969887562554889,random_matched__budget128__seed991
17,0.9969692760921651,random_matched__budget128__seed991
18,0.9970154294989131,random_matched__budget128__seed991
19,0.9969848668207658,random_matched__budget128__seed991
20,0.9970744779956631,random_matched__budget128__seed991
21,0.9969652283626497,random_matched__budget128__seed991
22,0.9970732086608561,random_matched__budget128__seed991
23,0.9969383960365863,random_matched__budget128__seed991
24,0.9968752722964297,random_matched__budget128__seed991
25,0.9968905955335253,random_matched__budget128__seed991
26,0.9968572667686252,random_matched__budget128__seed991
27,0.9968774592357045,random_matched__budget128__seed991
28,0.9968880387732911,random_matched__budget128__seed991
29,0.9968544555889434,random_matched__budget128__seed991
30,0.9969432561560755,random_matched__budget128__seed991
31,0.996916260465896,random_matched__budget128__seed991
32,0.9968366725278219,random_matched__budget128__seed991
33,0.996930759531956,random_matched__budget128__seed991
34,0.9969851765292012,random_matched__budget128__seed991
35,0.9970835823860749,random_matched__budget128__seed991
36,0.9970475195840537,random_matched__budget128__seed991
37,0.9970523573301738,random_matched__budget128__seed991
38,0.9969999542528772,random_matched__budget128__seed991
39,0.9969145342098281,random_matched__budget128__seed991
40,0.997002691619821,random_matched__budget128__seed991
41,0.9969402962738357,random_matched__budget128__seed991
42,0.9968863530003031,random_matched__budget128__seed991
43,0.9969675355092981,random_matched__budget128__seed991
44,0.9969781550270514,random_matched__budget128__seed991
45,0.996940316339927,random_matched__budget128__seed991
46,0.9969731528897557,random_matched__budget128__seed991
47,0.9970384391695096,random_matched__budget128__seed991
48,0.9969333219001372,random_matched__budget128__seed991
49,0.9969301034130225,random_matched__budget128__seed991
50,0.9969448740018207,random_matched__budget128__seed991
51,0.9968755495335355,random_matched__budget128__seed991
52,0.9968514025534237,random_matched__budget128__seed991
53,0.9968371884088074,random_matched__budget128__seed991
54,0.9968127397923001,random_matched__budget128__seed991
55,0.9967551568019214,random_matched__budget128__seed991
56,0.996932053597266,random_matched__budget128__seed991
57,0.996980828101482,random_matched__budget128__seed991
58,0.9968281871526669,random_matched__budget128__seed991
59,0.9969657841155044,random_matched__budget128__seed991
60,0.9969313501051799,random_matched__budget128__seed991
61,0.9970159332009066,random_matched__budget128__seed991
62,0.996945149405271,random_matched__budget128__seed991
63,0.9969412655198647,random_matched__budget128__seed991
64,0.9969536680680705,random_matched__budget128__seed991
65,0.9969800496939594,random_matched__budget128__seed991
66,0.9970144258942195,random_matched__budget128__seed991
67,0.9970917972502716,random_matched__budget128__seed991
68,0.9970444826891894,random_matched__budget128__seed991
69,0.9969911031827924,random_matched__budget128__seed991
70,0.9970364426556403,random_matched__budget128__seed991
71,0.9970662841824812,random_matched__budget128__seed991
72,0.9969962462055562,random_matched__budget128__seed991
73,0.996958629151716,random_matched__budget128__seed991
74,0.9970656126742578,random_matched__budget128__seed991
75,0.9970438398923976,random_matched__budget128__seed991
76,0.9969894423923237,random_matched__budget128__seed991
77,0.9970482691551279,random_matched__budget128__seed991
78,0.9970669704103798,random_matched__budget128__seed991
79,0.9971522980920199,random_matched__budget128__seed991
80,0.997203412782959,random_matched__budget128__seed991
81,0.9972328441103251,random_matched__budget128__seed991
82,0.9971150156197447,random_matched__budget128__seed991
83,0.9971199426431246,random_matched__budget128__seed991
84,0.9971987212410941,random_matched__budget128__seed991
85,0.9972044367449462,random_matched__budget128__seed991
86,0.9972677448208828,random_matched__budget128__seed991
87,0.9972133486858303,random_matched__budget128__seed991
88,0.9971606219518334,random_matched__budget128__seed991
89,0.99712594855764,random_matched__budget128__seed991
90,0.9971078703999673,random_matched__budget128__seed991
91,0.9971141277008315,random_matched__budget128__seed991
92,0.9970873274087004,random_matched__budget128__seed991
93,0.9971431751387275,random_matched__budget128__seed991
94,0.9970966488876932,random_matched__budget128__seed991
95,0.9971304758681601,random_matched__budget128__seed991
96,0.9971130678215359,random_matched__budget128__seed991
97,0.9971016786471323,random_matched__budget128__seed991
0,0.8745207874076176,sink_recent__budget128__sink8
1,0.9982792691242959,sink_recent__budget128__sink8
2,0.9983554881928999,sink_recent__budget128__sink8
3,0.9976070292146301,sink_recent__budget128__sink8
4,0.9975193789393999,sink_recent__budget128__sink8
5,0.9977120350789733,sink_recent__budget128__sink8
6,0.9974806700289193,sink_recent__budget128__sink8
7,0.9972218194424332,sink_recent__budget128__sink8
8,0.9970930644648585,sink_recent__budget128__sink8
9,0.9971098918795352,sink_recent__budget128__sink8
10,0.9970629670253114,sink_recent__budget128__sink8
11,0.9970537757304215,sink_recent__budget128__sink8
12,0.9971158233515748,sink_recent__budget128__sink8
13,0.9970493344942791,sink_recent__budget128__sink8
14,0.9970199424636489,sink_recent__budget128__sink8
15,0.9970364807484572,sink_recent__budget128__sink8
16,0.9969887562554889,sink_recent__budget128__sink8
17,0.9969692760921651,sink_recent__budget128__sink8
18,0.9970154294989131,sink_recent__budget128__sink8
19,0.9969848668207658,sink_recent__budget128__sink8
20,0.9970744779956631,sink_recent__budget128__sink8
21,0.9969652283626497,sink_recent__budget128__sink8
22,0.9970732086608561,sink_recent__budget128__sink8
23,0.9969383960365863,sink_recent__budget128__sink8
24,0.9968752722964297,sink_recent__budget128__sink8
25,0.9968905955335253,sink_recent__budget128__sink8
26,0.9968572667686252,sink_recent__budget128__sink8
27,0.9968774592357045,sink_recent__budget128__sink8
28,0.9968880387732911,sink_recent__budget128__sink8
29,0.9968544555889434,sink_recent__budget128__sink8
30,0.9969432561560755,sink_recent__budget128__sink8
31,0.996916260465896,sink_recent__budget128__sink8
32,0.9968366725278219,sink_recent__budget128__sink8
33,0.996930759531956,sink_recent__budget128__sink8
34,0.9969851765292012,sink_recent__budget128__sink8
35,0.9970835823860749,sink_recent__budget128__sink8
36,0.9970475195840537,sink_recent__budget128__sink8
37,0.9970523573301738,sink_recent__budget128__sink8
38,0.9969999542528772,sink_recent__budget128__sink8
39,0.9969145342098281,sink_recent__budget128__sink8
40,0.997002691619821,sink_recent__budget128__sink8
41,0.9969402962738357,sink_recent__budget128__sink8
42,0.9968863530003031,sink_recent__budget128__sink8
43,0.9969675355092981,sink_recent__budget128__sink8
44,0.9969781550270514,sink_recent__budget128__sink8
45,0.996940316339927,sink_recent__budget128__sink8
46,0.9969731528897557,sink_recent__budget128__sink8
47,0.9970384391695096,sink_recent__budget128__sink8
48,0.9969333219001372,sink_recent__budget128__sink8
49,0.9969301034130225,sink_recent__budget128__sink8
50,0.9969448740018207,sink_recent__budget128__sink8
51,0.9968755495335355,sink_recent__budget128__sink8
52,0.9968514025534237,sink_recent__budget128__sink8
53,0.9968371884088074,sink_recent__budget128__sink8
54,0.9968127397923001,sink_recent__budget128__sink8
55,0.9967551568019214,sink_recent__budget128__sink8
56,0.996932053597266,sink_recent__budget128__sink8
57,0.996980828101482,sink_recent__budget128__sink8
58,0.9968281871526669,sink_recent__budget128__sink8
59,0.9969657841155044,sink_recent__budget128__sink8
60,0.9969313501051799,sink_recent__budget128__sink8
61,0.9970159332009066,sink_recent__budget128__sink8
62,0.996945149405271,sink_recent__budget128__sink8
63,0.9969412655198647,sink_recent__budget128__sink8
64,0.9969536680680705,sink_recent__budget128__sink8
65,0.9969800496939594,sink_recent__budget128__sink8
66,0.9970144258942195,sink_recent__budget128__sink8
67,0.9970917972502716,sink_recent__budget128__sink8
68,0.9970444826891894,sink_recent__budget128__sink8
69,0.9969911031827924,sink_recent__budget128__sink8
70,0.9970364426556403,sink_recent__budget128__sink8
71,0.9970662841824812,sink_recent__budget128__sink8
72,0.9969962462055562,sink_recent__budget128__sink8
73,0.996958629151716,sink_recent__budget128__sink8
74,0.9970656126742578,sink_recent__budget128__sink8
75,0.9970438398923976,sink_recent__budget128__sink8
76,0.9969894423923237,sink_recent__budget128__sink8
77,0.9970482691551279,sink_recent__budget128__sink8
78,0.9970669704103798,sink_recent__budget128__sink8
79,0.9971522980920199,sink_recent__budget128__sink8
80,0.997203412782959,sink_recent__budget128__sink8
81,0.9972328441103251,sink_recent__budget128__sink8
82,0.9971150156197447,sink_recent__budget128__sink8
83,0.9971199426431246,sink_recent__budget128__sink8
84,0.9971987212410941,sink_recent__budget128__sink8
85,0.9972044367449462,sink_recent__budget128__sink8
86,0.9972677448208828,sink_recent__budget128__sink8
87,0.9972133486858303,sink_recent__budget128__sink8
88,0.9971606219518334,sink_recent__budget128__sink8
89,0.99712594855764,sink_recent__budget128__sink8
90,0.9971078703999673,sink_recent__budget128__sink8
91,0.9971141277008315,sink_recent__budget128__sink8
92,0.9970873274087004,sink_recent__budget128__sink8
93,0.9971431751387275,sink_recent__budget128__sink8
94,0.9970966488876932,sink_recent__budget128__sink8
95,0.9971304758681601,sink_recent__budget128__sink8
96,0.9971130678215359,sink_recent__budget128__sink8
97,0.9971016786471323,sink_recent__budget128__sink8
0,0.8745207874076176,sliding_window__budget128
1,0.9982792691242959,sliding_window__budget128
2,0.9983554881928999,sliding_window__budget128
3,0.9976070292146301,sliding_window__budget128
4,0.9975193789393999,sliding_window__budget128
5,0.9977120350789733,sliding_window__budget128
6,0.9974806700289193,sliding_window__budget128
7,0.9972218194424332,sliding_window__budget128
8,0.9970930644648585,sliding_window__budget128
9,0.9971098918795352,sliding_window__budget128
10,0.9970629670253114,sliding_window__budget128
11,0.9970537757304215,sliding_window__budget128
12,0.9971158233515748,sliding_window__budget128
13,0.9970493344942791,sliding_window__budget128
14,0.9970199424636489,sliding_window__budget128
15,0.9970364807484572,sliding_window__budget128
16,0.9969887562554889,sliding_window__budget128
17,0.9969692760921651,sliding_window__budget128
18,0.9970154294989131,sliding_window__budget128
19,0.9969848668207658,sliding_window__budget128
20,0.9970744779956631,sliding_window__budget128
21,0.9969652283626497,sliding_window__budget128
22,0.9970732086608561,sliding_window__budget128
23,0.9969383960365863,sliding_window__budget128
24,0.9968752722964297,sliding_window__budget128
25,0.9968905955335253,sliding_window__budget128
26,0.9968572667686252,sliding_window__budget128
27,0.9968774592357045,sliding_window__budget128
28,0.9968880387732911,sliding_window__budget128
29,0.9968544555889434,sliding_window__budget128
30,0.9969432561560755,sliding_window__budget128
31,0.996916260465896,sliding_window__budget128
32,0.9968366725278219,sliding_window__budget128
33,0.996930759531956,sliding_window__budget128
34,0.9969851765292012,sliding_window__budget128
35,0.9970835823860749,sliding_window__budget128
36,0.9970475195840537,sliding_window__budget128
37,0.9970523573301738,sliding_window__budget128
38,0.9969999542528772,sliding_window__budget128
39,0.9969145342098281,sliding_window__budget128
40,0.997002691619821,sliding_window__budget128
41,0.9969402962738357,sliding_window__budget128
42,0.9968863530003031,sliding_window__budget128
43,0.9969675355092981,sliding_window__budget128
44,0.9969781550270514,sliding_window__budget128
45,0.996940316339927,sliding_window__budget128
46,0.9969731528897557,sliding_window__budget128
47,0.9970384391695096,sliding_window__budget128
48,0.9969333219001372,sliding_window__budget128
49,0.9969301034130225,sliding_window__budget128
50,0.9969448740018207,sliding_window__budget128
51,0.9968755495335355,sliding_window__budget128
52,0.9968514025534237,sliding_window__budget128
53,0.9968371884088074,sliding_window__budget128
54,0.9968127397923001,sliding_window__budget128
55,0.9967551568019214,sliding_window__budget128
56,0.996932053597266,sliding_window__budget128
57,0.996980828101482,sliding_window__budget128
58,0.9968281871526669,sliding_window__budget128
59,0.9969657841155044,sliding_window__budget128
60,0.9969313501051799,sliding_window__budget128
61,0.9970159332009066,sliding_window__budget128
62,0.996945149405271,sliding_window__budget128
63,0.9969412655198647,sliding_window__budget128
64,0.9969536680680705,sliding_window__budget128
65,0.9969800496939594,sliding_window__budget128
66,0.9970144258942195,sliding_window__budget128
67,0.9970917972502716,sliding_window__budget128
68,0.9970444826891894,sliding_window__budget128
69,0.9969911031827924,sliding_window__budget128
70,0.9970364426556403,sliding_window__budget128
71,0.9970662841824812,sliding_window__budget128
72,0.9969962462055562,sliding_window__budget128
73,0.996958629151716,sliding_window__budget128
74,0.9970656126742578,sliding_window__budget128
75,0.9970438398923976,sliding_window__budget128
76,0.9969894423923237,sliding_window__budget128
77,0.9970482691551279,sliding_window__budget128
78,0.9970669704103798,sliding_window__budget128
79,0.9971522980920199,sliding_window__budget128
80,0.997203412782959,sliding_window__budget128
81,0.9972328441103251,sliding_window__budget128
82,0.9971150156197447,sliding_window__budget128
83,0.9971199426431246,sliding_window__budget128
84,0.9971987212410941,sliding_window__budget128
85,0.9972044367449462,sliding_window__budget128
86,0.9972677448208828,sliding_window__budget128
87,0.9972133486858303,sliding_window__budget128
88,0.9971606219518334,sliding_window__budget128
89,0.99712594855764,sliding_window__budget128
90,0.9971078703999673,sliding_window__budget128
91,0.9971141277008315,sliding_window__budget128
92,0.9970873274087004,sliding_window__budget128
93,0.9971431751387275,sliding_window__budget128
94,0.9970966488876932,sliding_window__budget128
95,0.9971304758681601,sliding_window__budget128
96,0.9971130678215359,sliding_window__budget128
97,0.9971016786471323,sliding_window__budget128
0,0.8745207874076176,user_pinned__budget128__sink8
1,0.9982792691242959,user_pinned__budget128__sink8
2,0.9983554881928999,user_pinned__budget128__sink8
3,0.9976070292146301,user_pinned__budget128__sink8
4,0.9975193789393999,user_pinned__budget128__sink8
5,0.9977120350789733,user_pinned__budget128__sink8
6,0.9974806700289193,user_pinned__budget128__sink8
7,0.9972218194424332,user_pinned__budget128__sink8
8,0.9970930644648585,user_pinned__budget128__sink8
9,0.9971098918795352,user_pinned__budget128__sink8
10,0.9970629670253114,user_pinned__budget128__sink8
11,0.9970537757304215,user_pinned__budget128__sink8
12,0.9971158233515748,user_pinned__budget128__sink8
13,0.9970493344942791,user_pinned__budget128__sink8
14,0.9970199424636489,user_pinned__budget128__sink8
15,0.9970364807484572,user_pinned__budget128__sink8
16,0.9969887562554889,user_pinned__budget128__sink8
17,0.9969692760921651,user_pinned__budget128__sink8
18,0.9970154294989131,user_pinned__budget128__sink8
19,0.9969848668207658,user_pinned__budget128__sink8
20,0.9970744779956631,user_pinned__budget128__sink8
21,0.9969652283626497,user_pinned__budget128__sink8
22,0.9970732086608561,user_pinned__budget128__sink8
23,0.9969383960365863,user_pinned__budget128__sink8
24,0.9968752722964297,user_pinned__budget128__sink8
25,0.9968905955335253,user_pinned__budget128__sink8
26,0.9968572667686252,user_pinned__budget128__sink8
27,0.9968774592357045,user_pinned__budget128__sink8
28,0.9968880387732911,user_pinned__budget128__sink8
29,0.9968544555889434,user_pinned__budget128__sink8
30,0.9969432561560755,user_pinned__budget128__sink8
31,0.996916260465896,user_pinned__budget128__sink8
32,0.9968366725278219,user_pinned__budget128__sink8
33,0.996930759531956,user_pinned__budget128__sink8
34,0.9969851765292012,user_pinned__budget128__sink8
35,0.9970835823860749,user_pinned__budget128__sink8
36,0.9970475195840537,user_pinned__budget128__sink8
37,0.9970523573301738,user_pinned__budget128__sink8
38,0.9969999542528772,user_pinned__budget128__sink8
39,0.9969145342098281,user_pinned__budget128__sink8
40,0.997002691619821,user_pinned__budget128__sink8
41,0.9969402962738357,user_pinned__budget128__sink8
42,0.9968863530003031,user_pinned__budget128__sink8
43,0.9969675355092981,user_pinned__budget128__sink8
44,0.9969781550270514,user_pinned__budget128__sink8
45,0.996940316339927,user_pinned__budget128__sink8
46,0.9969731528897557,user_pinned__budget128__sink8
47,0.9970384391695096,user_pinned__budget128__sink8
48,0.9969333219001372,user_pinned__budget128__sink8
49,0.9969301034130225,user_pinned__budget128__sink8
50,0.9969448740018207,user_pinned__budget128__sink8
51,0.9968755495335355,user_pinned__budget128__sink8
52,0.9968514025534237,user_pinned__budget128__sink8
53,0.9968371884088074,user_pinned__budget128__sink8
54,0.9968127397923001,user_pinned__budget128__sink8
55,0.9967551568019214,user_pinned__budget128__sink8
56,0.996932053597266,user_pinned__budget128__sink8
57,0.996980828101482,user_pinned__budget128__sink8
58,0.9968281871526669,user_pinned__budget128__sink8
59,0.9969657841155044,user_pinned__budget128__sink8
60,0.9969313501051799,user_pinned__budget128__sink8
61,0.9970159332009066,user_pinned__budget128__sink8
62,0.996945149405271,user_pinned__budget128__sink8
63,0.9969412655198647,user_pinned__budget128__sink8
64,0.9969536680680705,user_pinned__budget128__sink8
65,0.9969800496939594,user_pinned__budget128__sink8
66,0.9970144258942195,user_pinned__budget128__sink8
67,0.9970917972502716,user_pinned__budget128__sink8
68,0.9970444826891894,user_pinned__budget128__sink8
69,0.9969911031827924,user_pinned__budget128__sink8
70,0.9970364426556403,user_pinned__budget128__sink8
71,0.9970662841824812,user_pinned__budget128__sink8
72,0.9969962462055562,user_pinned__budget128__sink8
73,0.996958629151716,user_pinned__budget128__sink8
74,0.9970656126742578,user_pinned__budget128__sink8
75,0.9970438398923976,user_pinned__budget128__sink8
76,0.9969894423923237,user_pinned__budget128__sink8
77,0.9970482691551279,user_pinned__budget128__sink8
78,0.9970669704103798,user_pinned__budget128__sink8
79,0.9971522980920199,user_pinned__budget128__sink8
80,0.997203412782959,user_pinned__budget128__sink8
81,0.9972328441103251,user_pinned__budget128__sink8
82,0.9971150156197447,user_pinned__budget128__sink8
83,0.9971199426431246,user_pinned__budget128__sink8
84,0.9971987212410941,user_pinned__budget128__sink8
85,0.9972044367449462,user_pinned__budget128__sink8
86,0.9972677448208828,user_pinned__budget128__sink8
87,0.9972133486858303,user_pinned__budget128__sink8
88,0.9971606219518334,user_pinned__budget128__sink8
89,0.99712594855764,user_pinned__budget128__sink8
90,0.9971078703999673,user_pinned__budget128__sink8
91,0.9971141277008315,user_pinned__budget128__sink8
92,0.9970873274087004,user_pinned__budget128__sink8
93,0.9971431751387275,user_pinned__budget128__sink8
94,0.9970966488876932,user_pinned__budget128__sink8
95,0.9971304758681601,user_pinned__budget128__sink8
96,0.9971130678215359,user_pinned__budget128__sink8
97,0.9971016786471323,user_pinned__budget128__sink8
