decode_step,l2_retained_fraction,policy
68,0.9975006635444174,policy_pinned__budget128__sink8
69,0.9971410669381623,policy_pinned__budget128__sink8
70,0.997121888709985,policy_pinned__budget128__sink8
71,0.9972667856878025,policy_pinned__budget128__sink8
72,0.9970734791187901,policy_pinned__budget128__sink8
73,0.9964047075262641,policy_pinned__budget128__sink8
74,0.995807309519928,policy_pinned__budget128__sink8
75,0.996282714573625,policy_pinned__budget128__sink8
76,0.9958453730445394,policy_pinned__budget128__sink8
77,0.9958751096235858,policy_pinned__budget128__sink8
78,0.9959374254198405,policy_pinned__budget128__sink8
79,0.9958358467486514,policy_pinned__budget128__sink8
80,0.996050768266698,policy_pinned__budget128__sink8
81,0.9959907687268335,policy_pinned__budget128__sink8
82,0.996008939811178,policy_pinned__budget128__sink8
83,0.9960402815775511,policy_pinned__budget128__sink8
84,0.9961190929710255,policy_pinned__budget128__sink8
85,0.9965108625120337,policy_pinned__budget128__sink8
86,0.9960582714487722,policy_pinned__budget128__sink8
87,0.996550088274736,policy_pinned__budget128__sink8
88,0.9960131651517795,policy_pinned__budget128__sink8
89,0.9958986993783766,policy_pinned__budget128__sink8
90,0.9959731766899967,policy_pinned__budget128__sink8
91,0.9958984412872395,policy_pinned__budget128__sink8
92,0.9960269285326568,policy_pinned__budget128__sink8
93,0.9958387306592614,policy_pinned__budget128__sink8
94,0.9958383126993547,policy_pinned__budget128__sink8
95,0.9957834292411101,policy_pinned__budget128__sink8
96,0.9955730633407318,policy_pinned__budget128__sink8
97,0.9960074082867234,policy_pinned__budget128__sink8
0,0.8862582623898887,random_matched__budget128__seed991
1,0.9993637672962908,random_matched__budget128__seed991
2,0.9992665677078891,random_matched__budget128__seed991
3,0.9995425689299093,random_matched__budget128__seed991
4,0.9994600833875595,random_matched__budget128__seed991
5,0.999449920386011,random_matched__budget128__seed991
6,0.9991921049620682,random_matched__budget128__seed991
7,0.9991021143032864,random_matched__budget128__seed991
8,0.999155663279594,random_matched__budget128__seed991
9,0.9990632543533872,random_matched__budget128__seed991
10,0.9991080808971398,random_matched__budget128__seed991
11,0.9990212981682861,random_matched__budget128__seed991
12,0.9994125591128937,random_matched__budget128__seed991
13,0.9990166812312036,random_matched__budget128__seed991
14,0.999000553717491,random_matched__budget128__seed991
15,0.9990552235824031,random_matched__budget128__seed991
16,0.9992517320424891,random_matched__budget128__seed991
17,0.9990992878806204,random_matched__budget128__seed991
18,0.9991133870503919,random_matched__budget128__seed991
19,0.9988856724594471,random_matched__budget128__seed991
20,0.9990492539208315,random_matched__budget128__seed991
21,0.9993992665904595,random_matched__budget128__seed991
22,0.9990150402842123,random_matched__budget128__seed991
23,0.9990220740793868,random_matched__budget128__seed991
24,0.9990302386380776,random_matched__budget128__seed991
25,0.9989789617005893,random_matched__budget128__seed991
26,0.9993745093178991,random_matched__budget128__seed991
27,0.999074418941683,random_matched__budget128__seed991
28,0.9989954827045631,random_matched__budget128__seed991
29,0.9990393577891368,random_matched__budget128__seed991
30,0.9988916393527728,random_matched__budget128__seed991
31,0.99894256963197,random_matched__budget128__seed991
32,0.9989006602747481,random_matched__budget128__seed991
33,0.9988977248551317,random_matched__budget128__seed991
34,0.9988542880106915,random_matched__budget128__seed991
35,0.9986689767835657,random_matched__budget128__seed991
36,0.9983491108240888,random_matched__budget128__seed991
37,0.9981474551625578,random_matched__budget128__seed991
38,0.9983709268803704,random_matched__budget128__seed991
39,0.9980883704060673,random_matched__budget128__seed991
40,0.9981776902792137,random_matched__budget128__seed991
41,0.9982079913285622,random_matched__budget128__seed991
42,0.998256704992282,random_matched__budget128__seed991
43,0.9984696798375406,random_matched__budget128__seed991
44,0.9983612803742437,random_matched__budget128__seed991
45,0.9982250757975172,random_matched__budget128__seed991
46,0.998457478059161,random_matched__budget128__seed991
47,0.9984702154068444,random_matched__budget128__seed991
48,0.9984989860429195,random_matched__budget128__seed991
49,0.998540783237204,random_matched__budget128__seed991
50,0.9980874518093736,random_matched__budget128__seed991
51,0.9981007236562005,random_matched__budget128__seed991
52,0.9988061260411965,random_matched__budget128__seed991
53,0.9982688025055102,random_matched__budget128__seed991
54,0.9984090187212832,random_matched__budget128__seed991
55,0.9980874346304899,random_matched__budget128__seed991
56,0.9983629967221698,random_matched__budget128__seed991
57,0.9983899860120442,random_matched__budget128__seed991
58,0.9984641438015041,random_matched__budget128__seed991
59,0.9983120761399232,random_matched__budget128__seed991
60,0.9980443384335383,random_matched__budget128__seed991
61,0.9987683495680582,random_matched__budget128__seed991
62,0.9986570309769417,random_matched__budget128__seed991
63,0.998341952782261,random_matched__budget128__seed991
64,0.9984492145006746,random_matched__budget128__seed991
65,0.997881971186153,random_matched__budget128__seed991
66,0.9980843778351774,random_matched__budget128__seed991
67,0.9972811012011918,random_matched__budget128__seed991
68,0.9970888896789099,random_matched__budget128__seed991
69,0.9971137102124127,random_matched__budget128__seed991
70,0.9974678437522343,random_matched__budget128__seed991
71,0.997293251778859,random_matched__budget128__seed991
72,0.9961136061771309,random_matched__budget128__seed991
73,0.9956807369413251,random_matched__budget128__seed991
74,0.995737765016198,random_matched__budget128__seed991
75,0.9959778191941856,random_matched__budget128__seed991
76,0.9960582031477848,random_matched__budget128__seed991
77,0.9959974649339594,random_matched__budget128__seed991
78,0.995778306697916,random_matched__budget128__seed991
79,0.9957110520072346,random_matched__budget128__seed991
80,0.9958368552695115,random_matched__budget128__seed991
81,0.9955415269828123,random_matched__budget128__seed991
82,0.9990479531351352,random_matched__budget128__seed991
83,0.9958967364126455,random_matched__budget128__seed991
84,0.99587383434922,random_matched__budget128__seed991
85,0.9956854249688433,random_matched__budget128__seed991
86,0.996331090949656,random_matched__budget128__seed991
87,0.997288339524098,random_matched__budget128__seed991
88,0.9966355495943909,random_matched__budget128__seed991
89,0.9962787109201757,random_matched__budget128__seed991
90,0.9958693321875601,random_matched__budget128__seed991
91,0.9965022962583213,random_matched__budget128__seed991
92,0.9956172814637975,random_matched__budget128__seed991
93,0.995830196880421,random_matched__budget128__seed991
94,0.9961094661789827,random_matched__budget128__seed991
95,0.9958314817478519,random_matched__budget128__seed991
96,0.9958163214043539,random_matched__budget128__seed991
97,0.9958032496671722,random_matched__budget128__seed991
0,0.8854338196022479,sink_recent__budget128__sink8
1,0.9993429256307133,sink_recent__budget128__sink8
2,0.9992841711738342,sink_recent__budget128__sink8
3,0.9992349914034836,sink_recent__budget128__sink8
4,0.9991879316567878,sink_recent__budget128__sink8
5,0.9991072980650518,sink_recent__budget128__sink8
6,0.9989570190092343,sink_recent__budget128__sink8
7,0.9989521481425222,sink_recent__budget128__sink8
8,0.9991388133686839,sink_recent__budget128__sink8
9,0.9989330268099,sink_recent__budget128__sink8
10,0.9989599595189484,sink_recent__budget128__sink8
11,0.9989411459055929,sink_recent__budget128__sink8
12,0.9990026458204686,sink_recent__budget128__sink8
13,0.9991757324244068,sink_recent__budget128__sink8
14,0.9989731980461725,sink_recent__budget128__sink8
15,0.9989609442986576,sink_recent__budget128__sink8
16,0.9989161014169673,sink_recent__budget128__sink8
17,0.9990207930648458,sink_recent__budget128__sink8
18,0.9988258550261593,sink_recent__budget128__sink8
19,0.9988510169828609,sink_recent__budget128__sink8
20,0.9987779585848557,sink_recent__budget128__sink8
21,0.9987697391527637,sink_recent__budget128__sink8
22,0.9988087300351524,sink_recent__budget128__sink8
23,0.9987573177589595,sink_recent__budget128__sink8
24,0.9987734131706758,sink_recent__budget128__sink8
25,0.9987088419120189,sink_recent__budget128__sink8
26,0.9987714042142612,sink_recent__budget128__sink8
27,0.9987559662931088,sink_recent__budget128__sink8
28,0.9988920264101063,sink_recent__budget128__sink8
29,0.9987650761567387,sink_recent__budget128__sink8
30,0.9987486099965284,sink_recent__budget128__sink8
31,0.9987618156351723,sink_recent__budget128__sink8
32,0.9987461172966967,sink_recent__budget128__sink8
33,0.9987206454889312,sink_recent__budget128__sink8
34,0.9985801280765606,sink_recent__budget128__sink8
35,0.9980560460626744,sink_recent__budget128__sink8
36,0.9980090045697267,sink_recent__budget128__sink8
37,0.998057714553442,sink_recent__budget128__sink8
38,0.9979979869798905,sink_recent__budget128__sink8
39,0.9980345215520394,sink_recent__budget128__sink8
40,0.9980113393551815,sink_recent__budget128__sink8
41,0.9979391269890703,sink_recent__budget128__sink8
42,0.9980232348028993,sink_recent__budget128__sink8
43,0.9979722466515577,sink_recent__budget128__sink8
44,0.9979778608067816,sink_recent__budget128__sink8
45,0.9980535033487208,sink_recent__budget128__sink8
46,0.9979072052669696,sink_recent__budget128__sink8
47,0.9979817501950564,sink_recent__budget128__sink8
48,0.9979529641180872,sink_recent__budget128__sink8
49,0.9978979609337431,sink_recent__budget128__sink8
50,0.9979699089746743,sink_recent__budget128__sink8
51,0.997938021916978,sink_recent__budget128__sink8
52,0.997867356009217,sink_recent__budget128__sink8
53,0.9978476896574688,sink_recent__budget128__sink8
54,0.9979073580023787,sink_recent__budget128__sink8
55,0.9978898282793122,sink_recent__budget128__sink8
56,0.9980216045844678,sink_recent__budget128__sink8
57,0.9977795639677421,sink_recent__budget128__sink8
58,0.9978639840583133,sink_recent__budget128__sink8
59,0.997849892768025,sink_recent__budget128__sink8
60,0.9978464365778149,sink_recent__budget128__sink8
61,0.9978585476784602,sink_recent__budget128__sink8
62,0.9978069170783017,sink_recent__budget128__sink8
63,0.9978461440386647,sink_recent__budget128__sink8
64,0.9977548468969459,sink_recent__budget128__sink8
65,0.9974211517326096,sink_recent__budget128__sink8
66,0.9973616391854936,sink_recent__budget128__sink8
67,0.9968892766156269,sink_recent__budget128__sink8
68,0.9968634838864728,sink_recent__budget128__sink8
69,0.9968349422198782,sink_recent__budget128__sink8
70,0.9967798842214117,sink_recent__budget128__sink8
71,0.9972898199829826,sink_recent__budget128__sink8
72,0.9957250305113261,sink_recent__budget128__sink8
73,0.9956773874731731,sink_recent__budget128__sink8
74,0.9957553646815143,sink_recent__budget128__sink8
75,0.9956264678898855,sink_recent__budget128__sink8
76,0.9956533142459735,sink_recent__budget128__sink8
77,0.9956176444289008,sink_recent__budget128__sink8
78,0.9954827036554832,sink_recent__budget128__sink8
79,0.9960233968504274,sink_recent__budget128__sink8
80,0.995624503812799,sink_recent__budget128__sink8
81,0.9955991643893709,sink_recent__budget128__sink8
82,0.9955749513784897,sink_recent__budget128__sink8
83,0.9954365402743958,sink_recent__budget128__sink8
84,0.9957965219318183,sink_recent__budget128__sink8
85,0.9958754294857297,sink_recent__budget128__sink8
86,0.9960558497987622,sink_recent__budget128__sink8
87,0.996356356528849,sink_recent__budget128__sink8
88,0.9965293135264822,sink_recent__budget128__sink8
89,0.9962314499479017,sink_recent__budget128__sink8
90,0.9961433104644811,sink_recent__budget128__sink8
91,0.9961690946633791,sink_recent__budget128__sink8
92,0.9960621211155866,sink_recent__budget128__sink8
93,0.9962478673158985,sink_recent__budget128__sink8
94,0.9959210775979261,sink_recent__budget128__sink8
95,0.9960414811720334,sink_recent__budget128__sink8
96,0.996122837112875,sink_recent__budget128__sink8
97,0.9961731612998026,sink_recent__budget128__sink8
0,0.8863959622908202,sliding_window__budget128
1,0.9992693125669395,sliding_window__budget128
2,0.9992953515044206,sliding_window__budget128
3,0.9994362970624451,sliding_window__budget128
4,0.9994005412603267,sliding_window__budget128
5,0.9991867274941555,sliding_window__budget128
6,0.9990670982027454,sliding_window__budget128
7,0.9991207637894104,sliding_window__budget128
8,0.9992043887016303,sliding_window__budget128
9,0.9991567208123888,sliding_window__budget128
10,0.9990835657149384,sliding_window__budget128
11,0.9990238309762199,sliding_window__budget128
12,0.9990529782619316,sliding_window__budget128
13,0.9990558648587972,sliding_window__budget128
14,0.9990100493200256,sliding_window__budget128
15,0.9990081775961114,sliding_window__budget128
16,0.9991867515134438,sliding_window__budget128
17,0.9989960563235516,sliding_window__budget128
18,0.9989025713403751,sliding_window__budget128
19,0.9988861953589183,sliding_window__budget128
20,0.9989536454091872,sliding_window__budget128
21,0.99913845116813,sliding_window__budget128
22,0.998928747014808,sliding_window__budget128
23,0.9989190672104235,sliding_window__budget128
24,0.9988760828924117,sliding_window__budget128
25,0.9989878495612337,sliding_window__budget128
26,0.9989241845099202,sliding_window__budget128
27,0.99895024429685,sliding_window__budget128
28,0.9988867176402532,sliding_window__budget128
29,0.9988827674695349,sliding_window__budget128
30,0.9989213220647458,sliding_window__budget128
31,0.9988777830133966,sliding_window__budget128
32,0.9988957991794227,sliding_window__budget128
33,0.9986751726202192,sliding_window__budget128
34,0.9987431832657468,sliding_window__budget128
35,0.9986819159249919,sliding_window__budget128
36,0.9988238514606735,sliding_window__budget128
37,0.9984255786663504,sliding_window__budget128
38,0.9982941806923096,sliding_window__budget128
39,0.9982421970549803,sliding_window__budget128
40,0.9983033311644045,sliding_window__budget128
41,0.9984376516544369,sliding_window__budget128
42,0.9982652588434522,sliding_window__budget128
43,0.9982722632503578,sliding_window__budget128
44,0.9982362850747135,sliding_window__budget128
45,0.9982841162609076,sliding_window__budget128
46,0.9982323587257201,sliding_window__budget128
47,0.998274142871491,sliding_window__budget128
48,0.998259501395041,sliding_window__budget128
49,0.998201536329623,sliding_window__budget128
50,0.9982821638538045,sliding_window__budget128
51,0.9982365196723547,sliding_window__budget128
52,0.9982520525635229,sliding_window__budget128
53,0.9983221460528657,sliding_window__budget128
54,0.998204531562435,sliding_window__budget128
55,0.998274522147851,sliding_window__budget128
56,0.9982585698404731,sliding_window__budget128
57,0.9982174181298941,sliding_window__budget128
58,0.9982831631803165,sliding_window__budget128
59,0.9982629228319809,sliding_window__budget128
60,0.9982107225033235,sliding_window__budget128
61,0.9982009571372841,sliding_window__budget128
62,0.9982563230310735,sliding_window__budget128
63,0.9982497550350826,sliding_window__budget128
64,0.998367463710616,sliding_window__budget128
65,0.9978665896183853,sliding_window__budget128
66,0.9979593593718198,sliding_window__budget128
67,0.9978953737120005,sliding_window__budget128
68,0.9978976904232052,sliding_window__budget128
69,0.9975868590692065,sliding_window__budget128
70,0.9974020606520275,sliding_window__budget128
71,0.9973647395253656,sliding_window__budget128
72,0.9972566548810945,sliding_window__budget128
73,0.9972893787710215,sliding_window__budget128
74,0.9965372607497435,sliding_window__budget128
75,0.996394109423782,sliding_window__budget128
76,0.9962172203427305,sliding_window__budget128
77,0.9963795764575655,sliding_window__budget128
78,0.9963195222721234,sliding_window__budget128
79,0.9966376030422808,sliding_window__budget128
80,0.9963853289177247,sliding_window__budget128
81,0.9963539136134592,sliding_window__budget128
82,0.996436660680676,sliding_window__budget128
83,0.9962976569077165,sliding_window__budget128
84,0.9963604298866163,sliding_window__budget128
85,0.9963534755489459,sliding_window__budget128
86,0.996247325375287,sliding_window__budget128
87,0.9966866144786609,sliding_window__budget128
88,0.9963662259766917,sliding_window__budget128
89,0.9963802490548649,sliding_window__budget128
90,0.9963814254733969,sliding_window__budget128
91,0.9962754339615331,sliding_window__budget128
92,0.9965126806115953,sliding_window__budget128
93,0.9963588756646743,sliding_window__budget128
94,0.9964415231579564,sliding_window__budget128
95,0.9966308766422615,sliding_window__budget128
96,0.9967898394366103,sliding_window__budget128
97,0.9965701549839486,sliding_window__budget128
0,0.8786391729759974,user_pinned__budget128__sink8
1,0.9994043146215277,user_pinned__budget128__sink8
2,0.9994275593596958,user_pinned__budget128__sink8
3,0.9994822352563008,user_pinned__budget128__sink8
4,0.9994224907184531,user_pinned__budget128__sink8
5,0.9993650359742199,user_pinned__budget128__sink8
6,0.9993096466426385,user_pinned__budget128__sink8
7,0.9991881259554845,user_pinned__budget128__sink8
8,0.9992275968292338,user_pinned__budget128__sink8
9,0.9991312865913535,user_pinned__budget128__sink8
10,0.9992532750011477,user_pinned__budget128__sink8
11,0.999265451148345,user_pinned__budget128__sink8
12,0.9992582489266838,user_pinned__budget128__sink8
13,0.9992688323529114,user_pinned__budget128__sink8
14,0.999301910120117,user_pinned__budget128__sink8
15,0.9992717786936076,user_pinned__budget128__sink8
16,0.9992939528628375,user_pinned__budget128__sink8
17,0.9992406185795303,user_pinned__budget128__sink8
18,0.9992198635414602,user_pinned__budget128__sink8
19,0.9992084245152881,user_pinned__budget128__sink8
20,0.9992193702100528,user_pinned__budget128__sink8
21,0.9991908582845656,user_pinned__budget128__sink8
22,0.9991588582460585,user_pinned__budget128__sink8
23,0.9991379569034243,user_pinned__budget128__sink8
24,0.9991182324418736,user_pinned__budget128__sink8
25,0.9992561998501054,user_pinned__budget128__sink8
26,0.9991467870613313,user_pinned__budget128__sink8
27,0.9991468065322424,user_pinned__budget128__sink8
28,0.999190646657187,user_pinned__budget128__sink8
29,0.9992456257471842,user_pinned__budget128__sink8
30,0.9991659662555443,user_pinned__budget128__sink8
31,0.9991486681875235,user_pinned__budget128__sink8
32,0.9992607503400084,user_pinned__budget128__sink8
33,0.9991012512240914,user_pinned__budget128__sink8
34,0.9990908875254545,user_pinned__budget128__sink8
35,0.9986485342854647,user_pinned__budget128__sink8
36,0.9986437833088209,user_pinned__budget128__sink8
37,0.998612098389296,user_pinned__budget128__sink8
38,0.9985478331975715,user_pinned__budget128__sink8
39,0.9986782029093269,user_pinned__budget128__sink8
40,0.9986464193919534,user_pinned__budget128__sink8
41,0.9985502785519754,user_pinned__budget128__sink8
42,0.9986109201792402,user_pinned__budget128__sink8
43,0.9985089501171488,user_pinned__budget128__sink8
44,0.9985886634740575,user_pinned__budget128__sink8
45,0.9986038767808019,user_pinned__budget128__sink8
46,0.9986725740255273,user_pinned__budget128__sink8
47,0.9986084061429841,user_pinned__budget128__sink8
48,0.9985862498002654,user_pinned__budget128__sink8
49,0.9986352382262497,user_pinned__budget128__sink8
50,0.9985758755983815,user_pinned__budget128__sink8
51,0.9985856914536279,user_pinned__budget128__sink8
52,0.9985490401169879,user_pinned__budget128__sink8
53,0.9986429952945859,user_pinned__budget128__sink8
54,0.998611641922355,user_pinned__budget128__sink8
55,0.9985984445823946,user_pinned__budget128__sink8
56,0.9986895948492391,user_pinned__budget128__sink8
57,0.9986177890800508,user_pinned__budget128__sink8
58,0.9986508923742449,user_pinned__budget128__sink8
59,0.9986639547306874,user_pinned__budget128__sink8
60,0.9986485805947815,user_pinned__budget128__sink8
61,0.9986432471864833,user_pinned__budget128__sink8
62,0.9986584834991064,user_pinned__budget128__sink8
63,0.998655422172467,user_pinned__budget128__sink8
64,0.9985819963481334,user_pinned__budget128__sink8
65,0.9982756247718084,user_pinned__budget128__sink8
66,0.9984379509232073,user_pinned__budget128__sink8
67,0.997909834720145,user_pinned__budget128__sink8
68,0.9978438605402259,user_pinned__budget128__sink8
69,0.9978810441175995,user_pinned__budget128__sink8
70,0.9978380573173485,user_pinned__budget128__sink8
71,0.9982625196074615,user_pinned__budget128__sink8
72,0.9966463550745394,user_pinned__budget128__sink8
73,0.9967691129982991,user_pinned__budget128__sink8
74,0.9967817876049957,user_pinned__budget128__sink8
75,0.996497763807883,user_pinned__budget128__sink8
76,0.9966545352819086,user_pinned__budget128__sink8
77,0.996708722572322,user_pinned__budget128__sink8
78,0.9965786698985402,user_pinned__budget128__sink8
79,0.9968648402571199,user_pinned__budget128__sink8
80,0.9965190855143694,user_pinned__budget128__sink8
81,0.9968498221551658,user_pinned__budget128__sink8
82,0.9967121023947687,user_pinned__budget128__sink8
83,0.996670705321706,user_pinned__budget128__sink8
84,0.9966788261051023,user_pinned__budget128__sink8
85,0.9967030498647929,user_pinned__budget128__sink8
86,0.9966150338926711,user_pinned__budget128__sink8
87,0.9966333292943755,user_pinned__budget128__sink8
88,0.9967107505064696,user_pinned__budget128__sink8
89,0.9965184286576348,user_pinned__budget128__sink8
90,0.9965689570705235,user_pinned__budget128__sink8
91,0.9965619839500266,user_pinned__budget128__sink8
92,0.9966846001593783,user_pinned__budget128__sink8
93,0.9967524863044847,user_pinned__budget128__sink8
94,0.9964558321186584,user_pinned__budget128__sink8
95,0.9965930530403162,user_pinned__budget128__sink8
96,0.9964774969850932,user_pinned__budget128__sink8
97,0.9965157258600815,user_pinned__budget128__sink8
